id,product_A_sold_in_the_past,product_B_sold_in_the_past,cust_hitrate,cust_interactions,cust_contracts,product_A_recommended,product_A,product_C,product_D,opp_month,opp_old,competitor_Z,competitor_X,competitor_Y,cust_in_iberia,target_variable
950,0.21764,-1.75747,-0.92322,0.8214,-1.79476,0.46203,-0.09114,0.03598,0.02503,1.73312,-2.10123,0,0,0,1,0
951,-1.12775,0.93362,0.51224,0.58825,-0.1634,-1.16596,-1.51552,0.00376,0.00339,-1.19296,1.6111,0,0,0,1,0
952,0.98302,0.68302,-0.56743,1.80376,-0.27461,0.83693,0.87787,-0.14107,-0.02863,0.52609,-4.12881,1,1,0,0,0
953,-1.70441,-0.10879,1.84728,1.2479,-1.01657,-1.27198,-0.37037,-0.11385,-0.08449,0.34379,-0.90347,0,0,0,0,0
954,1.11688,1.75414,0.55641,1.46348,0.50959,-0.63476,-1.48978,-0.07464,-0.08804,-0.18391,-4.79056,0,0,1,1,1
955,-0.37998,-1.17356,-0.36452,0.69223,0.23089,-0.89848,1.25204,-0.04822,-0.02729,-1.17054,-1.54693,0,0,0,1,1
956,1.80451,1.88255,-0.38911,1.36716,0.55814,-1.50343,1.99941,0.08508,-0.00515,-0.6514,-1.03642,0,0,0,1,1
957,-0.72511,0.83501,0.02564,0.06516,-0.42314,-0.02438,-0.14125,-0.13629,-0.02041,-2.65359,1.77731,1,0,0,0,1
958,2.02563,-0.29953,-0.0916,1.57211,0.30258,1.34487,2.05912,-0.05574,-0.09173,-0.27558,0.29494,0,0,0,0,1
959,1.0978,1.10655,0.99347,0.23817,-0.74565,2.03352,-0.00869,0.0753,-0.00747,-0.15038,-1.54971,1,0,0,1,1
960,0.55933,-1.17198,0.24913,0.90371,1.75382,-0.02228,-0.48046,-0.04999,-0.0187,-0.3665,1.29895,0,0,0,1,0
961,0.61528,-0.8317,-0.48531,0.0825,-1.11255,0.79335,-0.73046,0.02604,-0.09353,-3.47331,-0.27325,1,0,0,0,1
962,1.47193,-0.40984,1.61235,0.93577,1.8053,0.08568,1.53708,-0.03395,-0.07922,-1.76564,-0.24365,0,0,0,0,1
963,0.45708,-0.67002,0.13945,0.15199,-0.26511,0.29911,-0.88014,0.00568,-0.00558,-1.24809,-2.10401,0,0,0,0,0
964,1.03161,-1.04386,0.71507,0.67086,-1.67551,-0.37372,0.63527,-0.04285,-0.05173,-0.20834,-1.78502,1,0,0,0,1
965,0.18807,0.99616,-0.38658,0.48683,1.06808,0.05606,-0.65916,0.04671,0.03946,-0.21066,-1.53765,1,0,1,0,0
966,1.48491,-0.02682,0.39049,0.01715,-0.1741,0.32998,-0.56031,-0.17451,-0.01494,-0.67022,-0.23031,1,0,0,0,1
967,-0.77506,-0.05041,0.34889,0.82736,0.55112,-0.56277,0.93025,-0.05633,-0.06433,0.13525,-0.18317,0,0,1,1,0
968,1.7253,-0.23007,-1.41172,1.64309,0.92386,-0.162,-0.48004,0.00966,-0.04051,-1.52624,2.01614,1,0,1,0,1
969,-0.13761,-2.03265,1.71222,0.05335,0.03796,-0.14674,-0.5048,0.03337,-0.03683,0.11024,0.27758,1,0,0,0,0
970,6.19758,-0.35918,1.13252,2.04331,-0.89224,0.56112,1.0328,0.1293,-0.07642,-0.02526,-4.36135,0,0,0,1,0
971,0.42488,-2.07382,-0.21776,2.1345,0.67571,-0.95283,1.4974,-0.0591,-0.08563,-0.12245,0.09396,1,0,0,1,0
972,-2.15125,-0.47295,-0.78182,0.20274,-0.29924,-0.14123,0.54469,0.12795,-0.00493,-0.68204,-2.47502,0,0,0,1,0
973,1.16859,-1.31612,0.37805,0.91014,0.38586,1.4296,-0.75477,-0.0859,0.00226,1.33074,-1.74896,0,0,0,0,1
974,-0.55526,1.59149,0.16936,2.20308,-2.45373,0.83125,-0.61061,0.11286,-0.00981,-0.0068,-1.51825,0,0,0,1,0
975,-0.45554,0.57751,0.38454,1.46644,0.14698,0.97934,-0.02008,0.06175,0.03577,-1.46834,-1.29501,1,0,0,0,0
976,-2.0838,-0.66111,0.25326,1.3486,-0.93859,-0.08045,0.22093,-0.11135,-0.06709,-0.25169,-2.36272,0,0,0,1,0
977,0.10975,0.92801,0.50499,1.95416,1.35331,0.1568,-1.08787,0.0107,0.04371,0.25248,0.00522,0,0,0,1,0
978,-1.95012,-1.77348,1.25784,0.43899,0.32309,0.70179,0.62304,-0.02512,-0.08505,-1.08811,-2.4162,0,0,0,0,0
979,-1.97034,-0.13169,0.55448,0.76753,-0.06014,1.1482,-0.01449,0.04256,-0.09063,0.58927,0.235,0,0,0,0,0
980,0.96394,0.22793,-0.73972,2.36451,0.18631,-1.66128,-1.81571,-0.04233,-0.128,-0.11797,3.05546,0,0,0,0,1
981,0.29997,0.29976,1.19005,1.13756,-1.29844,-1.15235,-1.02893,-0.05072,-0.06229,-2.84248,-2.29404,0,0,0,1,1
982,-0.26435,1.19999,1.41249,1.3645,1.32326,0.94756,-0.60413,0.11691,-0.06519,-0.20033,-0.72677,1,0,0,0,1
983,-1.28033,0.2424,2.62165,0.64413,1.69137,-0.32151,-0.17286,-0.02987,-0.0137,-0.90603,-4.08519,1,0,0,1,0
984,0.38349,0.07441,-0.7988,0.12335,0.09291,-0.63738,1.78928,0.06264,-0.02781,0.03718,-0.7514,1,0,0,0,0
985,0.47296,-1.85597,0.29431,0.97781,1.2904,-1.10333,0.13817,-0.04254,-0.09965,0.44421,0.66408,1,0,0,0,0
986,-0.90182,-1.50756,-1.56568,2.26296,-0.86915,-0.54401,-0.94077,0.14667,-0.05964,-0.30484,0.78096,0,0,0,1,0
987,1.86595,0.12831,0.54252,0.03475,-1.09711,-1.2219,0.12063,-0.08783,-0.05857,1.16525,-0.18395,0,1,1,1,1
988,6.09549,0.15658,-0.33856,0.38324,-0.25908,1.57288,-0.45209,-0.08141,-0.1288,-0.67871,1.0339,0,0,1,1,1
989,-0.5417,-1.39649,1.63876,0.53112,0.13494,-0.11795,0.22476,0.13245,-0.08905,0.12482,3.51908,0,1,0,0,0
990,0.24285,2.21974,-0.51969,3.17053,-0.69399,-0.14636,0.48057,-0.06449,-0.07854,0.30494,2.26846,1,0,0,0,0
991,0.60859,1.37891,-1.25135,2.21923,0.23777,0.37046,1.10923,0.14011,0.03168,-0.59735,-1.08378,0,0,0,0,0
992,-1.66459,-0.2104,-0.27701,1.11987,0.00639,0.66988,-0.12429,0.06918,-0.03043,0.27877,-2.47666,1,0,0,0,0
993,0.34728,-0.20212,-1.48039,0.16224,-1.29831,0.65671,1.53896,-0.03546,-0.00689,-1.09467,-0.90923,0,0,0,0,0
994,-0.32783,-0.6168,0.70088,0.98013,0.21879,0.7589,0.80802,-0.20133,-0.11493,-0.92257,-1.72047,1,0,0,1,0
995,-0.8259,-1.4524,-1.55207,0.48885,0.56353,-0.60468,-0.80744,-0.02193,0.01971,-1.81249,0.37702,0,0,0,0,0
996,0.25397,6.4805,0.12277,0.24124,-0.12853,-0.33829,2.10986,-0.00984,0.02506,-0.25859,-2.07179,0,0,0,0,0
997,1.78443,0.59706,-1.56225,1.15369,0.85265,0.51523,0.22699,0.09672,-0.13992,-0.17475,-0.40923,1,0,0,0,1
998,0.19991,-1.24951,-0.15624,4.03549,-1.5174,-0.52191,-0.93512,0.13884,-0.07527,0.67926,0.95702,0,0,0,0,1
999,-0.65271,-0.03718,1.4147,1.26964,0.16795,-0.10409,1.55291,-0.0885,-0.01521,0.29114,-0.45104,1,0,0,1,0
1000,0.20013,-0.18348,0.38852,0.71768,-1.47028,0.21901,1.97778,0.06012,-0.00778,-0.7848,-1.71947,0,0,0,0,1
